date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalEquity,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2019-12-31,CXB.TO,USD,,2019-12-31,2019-12-31,2019,Q4,32861000.0,0.0,32861000.0,1824000.0,29236000.0,1823000.0,65744000.0,199047000.0,0.0,0.0,0.0,0.0,0.0,393000.0,199440000.0,0.0,265184000.0,15131000.0,116000.0,1367000.0,0.0,19570000.0,34817000.0,0.0,0.0,21377000.0,54336000.0,75713000.0,0.0,235000.0,110530000.0,0.0,165134000.0,-29863000.0,2082000.0,17301000.0,154654000.0,265184000.0,0.0,154654000.0,265184000.0,0.0,235000.0,-32626000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-09-30,CXB.TO,USD,,2019-09-30,2019-09-30,2019,Q3,982000.0,4000.0,986000.0,69000.0,0.0,436000.0,1491000.0,23861000.0,0.0,0.0,0.0,0.0,0.0,0.0,23861000.0,0.0,25352000.0,1175000.0,114000.0,0.0,0.0,0.0,1289000.0,0.0,0.0,0.0,137000.0,137000.0,0.0,251000.0,1426000.0,0.0,39189000.0,-32993000.0,1647000.0,16083000.0,23926000.0,25352000.0,0.0,23926000.0,25352000.0,0.0,251000.0,-731000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-06-30,CXB.TO,CAD,,2019-06-30,2019-06-30,2019,Q2,2108470.444851,4570.383912,2113040.8287629997,38848.263254,0.0,73126.14259600034,2225015.234613,23673065.204144,0.0,0.0,0.0,0.0,0.0,0.0,23673065.204144,0.0,25898080.438757002,268129.189519,41895.185862,0.0,0.0,0.0,310024.375381,232327.848873,0.0,0.0,0.0,232327.848873,0.0,274223.034735,542352.224254,0.0,37637873.24802,-28684491.163924,2321755.027422,14080591.102985002,25355728.214503,25898080.438757002,0.0,25355728.214503,25898080.438757002,0.0,274223.034735,-1834247.4101159999,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-03-31,CXB.TO,CAD,,2019-03-31,2019-03-31,2019,Q1,2644144.697424,5422.408628,2649567.106052,26828.190533,0.0,163797.18394199992,2840192.480527,23418243.708808,0.0,0.0,0.0,0.0,0.0,0.0,23418243.708808,0.0,26258436.189335,207399.640503,59663.720791,0.0,0.0,0.0,267063.361294,223784.451768,0.0,0.0,-0.7489519999944605,223783.702816,0.0,283448.172558,490847.06411,0.0,37006680.647094,-27734160.425404,2702288.795686,13792780.107849006,25767589.125225,26258436.189335,0.0,25767589.125225,26258436.189335,0.0,283448.17255899997,-2360696.524865,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-12-31,CXB.TO,CAD,,2018-12-31,2018-12-31,2018,Q4,3495210.825019,3986.696328,3499197.5213470003,9488.043582,0.0,59356.98919999972,3568042.554129,22167421.422436,0.0,0.0,0.0,0.0,0.0,0.0,22167421.422436,0.0,25735463.976565,687899.679155,0.0,0.0,0.0,0.0,687899.679155,0.0,0.0,0.0,0.734198,0.734198,1.4683969999896362,0.0,687900.413354,0.0,35367296.608738,-26840049.044441,3073813.352129,13446502.646785004,25047563.563211,25735463.976565,0.0,25047563.563211,25735463.976565,0.0,0.0,-3495210.825019,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-09-30,CXB.TO,CAD,,2018-09-30,2018-09-30,2018,Q3,754939.203257,4903.212823,759842.41608,30777.62556,0.0,192527.14762300008,983147.189263,21253957.786704,0.0,0.0,0.0,0.0,0.0,0.0,21253957.786704,0.0,22237104.975967,286105.370701,309595.126973,0.0,0.0,0.0,595700.497674,0.0,0.0,0.0,-0.773988,-0.773988,0.0,0.0,595699.723686,0.0,34904018.544748,-28005129.991254,1989404.880767,12753111.818020001,21641405.252281,22237104.975966997,3e-09,21641405.252281,22237104.975967,0.0,309595.126973,-445344.07628399995,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-06-30,CXB.TO,CAD,,2018-06-30,2018-06-30,2018,Q2,1245245.590024,7569.190998,1252814.7810220001,32037.712895,0.0,40398.418492000084,1325250.912409,21143801.703163,0.0,0.0,0.0,0.0,0.0,0.0,21143801.703163,0.0,22469052.615572,535072.992701,0.0,0.0,0.0,0.0,535072.992701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535072.992701,0.0,34227753.193431,-27151715.328467,2354876.064477,12503065.693430003,21933979.622871,22469052.615572,0.0,21933979.622871,22469052.615572,0.0,0.0,-1245245.590024,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-03-31,CXB.TO,CAD,,2018-03-31,2018-03-31,2018,Q1,1641768.299765,7708.628553,1649476.928318,23697.354055,0.0,241741.19760600012,1914915.479979,20547060.964372,0.0,0.0,0.0,0.0,0.0,0.0,20547060.964372,0.0,22461976.444351003,454605.431273,0.0,0.0,0.0,0.0,454605.431273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454605.431273,0.0,34858287.453249,-27534747.29172,1995312.875075,12688517.976474999,22007371.013079,22461976.444351997,-9.94e-07,22007371.013078004,22461976.444351003,0.0,0.0,-1641768.299765,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-12-31,CXB.TO,CAD,,2017-12-31,2017-12-31,2017,Q4,2306112.127237,5039.363817,2311151.491054,157752.683897,0.0,135404.37375700055,2604308.548708,20325438.568588,0.0,0.0,0.0,0.0,0.0,0.0,20325438.568588,0.0,22929747.117296,782124.850895,0.0,0.0,0.0,0.0,782124.850895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782124.850895,0.0,35798283.101392,-28106871.570577,1511385.28827,12944823.856858999,22147620.675944,22929745.526839,1.590457,22147622.266401,22929747.117296,0.0,0.0,-2306112.127237,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-09-30,CXB.TO,CAD,,2017-09-30,2017-09-30,2017,Q3,3121765.69692,4377.161375,3126142.858295,39342.861519,0.0,255297.332591,3420783.052405,19516417.982636,0.0,0.0,0.0,0.0,0.0,0.0,19516417.982636,0.0,22937201.035041,0.0,0.0,0.0,0.0,457056.258212,457056.258212,0.0,0.0,0.0,0.806107,0.806107,0.0,0.0,457057.064319,0.0,0.0,-28260092.057427,1451040.28117,0.0,22480143.970722,22937201.035041,0.0,22480143.970722,22937201.035041,0.0,0.0,-3121765.69692,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-06-30,CXB.TO,CAD,,2017-06-30,2017-06-30,2017,Q2,3671658.362552,4175.124562,3675833.487114,34849.603248,0.0,114429.16897199955,3825112.259334,19080815.956203,0.0,0.0,0.0,0.0,0.0,0.0,19080815.956203,0.0,22905928.215536997,0.0,0.0,0.0,0.0,581489.51221,581489.51221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581489.51221,0.0,0.0,-26546549.178815,2049776.250231,0.0,22324438.703328,22905928.215538,-1.003e-06,22324438.703326996,22905928.215536997,0.0,0.0,-3671658.362552,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-03-31,CXB.TO,CAD,,2017-03-31,2017-03-31,2017,Q1,4301781.670391,5428.995636,4307210.666027,39503.441863,0.0,157677.82960199937,4504391.937492,18381035.258477,0.0,0.0,0.0,0.0,0.0,0.0,18381035.258477,0.0,22885427.195969,0.0,0.0,0.0,0.0,541094.64749,541094.64749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541094.64749,0.0,0.0,-25527580.64758,2454154.981328,0.0,22344332.548479,22885427.195968997,3e-09,22344332.548479,22885427.195969,0.0,0.0,-4301781.670391,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-12-31,CXB.TO,CAD,,2016-12-31,2016-12-31,2016,Q4,2663312.997545,6059.816978,2669372.8145230003,10138.382561,0.0,59491.85328399949,2739003.050368,18106236.143144,0.0,0.0,0.0,0.0,0.0,0.7439920008182526,18106236.887136,0.0,20845239.937504,0.0,0.0,0.0,0.0,411689.606428,411689.606428,0.0,0.0,0.0,0.743992,0.743992,0.0,0.0,411690.35042,0.0,0.0,-24902536.269623,2573633.65821,0.0,20433549.587084,20845239.937503997,3e-09,20433549.587084,20845239.937504,0.0,0.0,-2663312.997545,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-09-30,CXB.TO,CAD,,2016-09-30,2016-09-30,2016,Q3,2979145.845218,12390.188249,2991536.033467,15017.30367,0.0,227367.9406720004,3233921.277809,15522808.138429,0.0,0.0,0.0,0.0,0.0,0.0,15522808.138429,0.0,18756729.416238,0.0,0.0,0.0,0.0,309016.923369,309016.923369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309016.923369,0.0,0.0,-25420605.438296,2286640.806237,0.0,18447712.492869,18756729.416238002,-2e-09,18447712.492869,18756729.416238,0.0,0.0,-2979145.845218,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-06-30,CXB.TO,CAD,,2016-06-30,2016-06-30,2016,Q2,2736268.144507,9793.009631,2746061.154138,40900.307626,0.0,44335.97674999945,2831297.438514,15118192.428388,0.0,0.0,0.0,0.0,0.0,0.0,15118192.428388,0.0,17949489.866902,0.0,0.0,0.0,0.0,255098.239268,255098.239268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255098.239268,0.0,0.0,-25710477.824669,2140563.310609,0.0,17694391.627634,17949489.866902,0.0,17694391.627634,17949489.866902,0.0,0.0,-2736268.144507,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
