date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2019-12-31,CXB.TO,USD,,2019-12-31,2019-12-31,2019,Q4,3130000.0,2196000.0,0.0,1220000.0,12042000.0,0.0,0.0,0.0,0.0,2087000.0,20675000.0,-1619000.0,0.0,0.0,0.0,-62928000.0,-64547000.0,0.0,0.0,0.0,0.0,75186000.0,75186000.0,0.0,31879000.0,32861000.0,982000.0,20675000.0,-1619000.0,19056000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-09-30,CXB.TO,USD,,2019-09-30,2019-09-30,2019,Q3,-1381000.0,23000.0,0.0,34000.0,433000.0,0.0,0.0,0.0,0.0,-20000.0,-911000.0,-366000.0,0.0,0.0,0.0,162000.0,-204000.0,0.0,0.0,0.0,0.0,78000.0,78000.0,-96000.0,-1133000.0,982000.0,2115000.0,-911000.0,-366000.0,-1277000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-06-30,CXB.TO,CAD,,2019-06-30,2019-06-30,2019,Q2,-476843.388178,25000.0,0.0,48000.0,71000.0,0.0,0.0,0.0,0.0,18843.388177999994,-314000.0,-236000.0,0.0,0.0,0.0,13000.0,-223000.0,-14786.370379,0.0,0.0,0.0,-7213.629621,-22000.0,29000.0,-530000.0,2115000.0,2645000.0,-314000.0,-236000.0,-550000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-03-31,CXB.TO,CAD,,2019-03-31,2019-03-31,2019,Q1,-354777.561414,22920.161774,0.0,70868.783703,-107602.606351,0.0,0.0,0.0,0.0,84924.35590100003,-283666.866387,0.0,0.0,0.0,0.0,-601494.158179,-601494.158179,-18729.77831,0.0,0.0,0.0,-8879.568604,-27609.346914,-8529.808268,-921300.1797479996,2644144.697424,3565444.877172,-283666.866387,-604560.365488,-283666.866387,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-12-31,CXB.TO,CAD,,2018-12-31,2018-12-31,2018,Q4,-241258.18372,664.630606,0.0,6875.929416,183883.471918,0.0,0.0,0.0,0.0,-46239.971025999985,-96074.122806,-1258.806517,0.0,0.0,0.0,-289306.33671199996,-290565.143229,0.0,3479314.699383,0.0,0.0,-307992.1982029998,3171322.50118,0.0,2740271.621762,3495210.825019,754939.203257,-96074.122806,-1258.806517,-97332.929323,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-09-30,CXB.TO,CAD,,2018-09-30,2018-09-30,2018,Q3,-366074.565986,866.186044,0.0,23914.2998,-132096.20194,3967.606922,0.0,13741.200461,0.0,94451.73434200004,-378938.54774,1603.261758,0.0,0.0,0.0,-401778.61680200003,-400175.355044,0.0,0.0,0.0,0.0,307992.198203,307992.198203,0.0,-490306.3867670001,754939.203257,1245245.590024,-378938.54774,-1426474.694295,-377335.285982,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-06-30,CXB.TO,CAD,,2018-06-30,2018-06-30,2018,Q2,-115029.653285,806.786888,0.0,36468.262343,162532.99158,0.0,0.0,0.0,0.0,-29343.371016000005,55435.01651,-3110.867294,0.0,0.0,0.0,-426262.692303,-429373.559597,0.0,0.0,0.0,0.0,0.0,0.0,18034.616629,-396522.70974099985,1245245.590024,1641768.299765,55435.01651,-3110.867294,52324.149216,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-03-31,CXB.TO,CAD,,2018-03-31,2018-03-31,2018,Q1,-165910.129239,837.06956,0.0,71876.4761,-19394.305449,0.0,0.0,0.0,0.0,-77746.803881,-190337.692909,-3597.618107,0.0,0.0,0.0,-450580.373391,-454177.991498,0.0,0.0,0.0,0.0,0.0,0.0,40726.02814,-603789.6562679999,1641768.299765,2245557.956033,-190337.692909,-3597.618107,-193935.311017,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-12-31,CXB.TO,CAD,,2017-12-31,2017-12-31,2017,Q4,-210897.170248,676.896713,0.0,92348.975891,-13957.526856,0.0,0.0,0.0,0.0,121040.41103700001,-10788.413463,1274289.215094,0.0,0.0,0.0,-1912010.1035250002,-637720.888431,0.0,-21009.409404,0.0,0.0,-7163.234453999998,-28172.643858,0.0,-815653.569683,2306112.127237,3121765.69692,-10788.413463,-4546653.130831,1263500.801631,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-09-30,CXB.TO,CAD,,2017-09-30,2017-09-30,2017,Q3,-428939.24371,772.415875,0.0,200440.491268,-66204.472446,0.0,0.0,0.0,0.0,-105995.84654900001,-399926.655562,1412814.801638,0.0,0.0,0.0,-1792334.430685,-379519.629047,0.0,71858.466712,0.0,0.0,24500.405253000004,96358.871965,0.0,-549892.6656320002,3121765.69692,3671658.362552,-399926.655562,0.0,1012888.146075,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-06-30,CXB.TO,CAD,,2017-06-30,2017-06-30,2017,Q2,-370846.404626,693.821934,0.0,223523.042487,-171811.607799,0.0,0.0,0.0,0.0,-10881.764128000068,-329322.912132,-2373685.999065,0.0,0.0,0.0,1955428.43083,-418257.568235,0.0,36768.411663,0.0,0.0,12536.323518999998,49304.735182,0.0,-630123.3078389997,3671658.362552,4301781.670391,-329322.912132,-2373685.999065,-2703008.911196,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-03-31,CXB.TO,CAD,,2017-03-31,2017-03-31,2017,Q1,-428600.458915,525.652754,0.0,323777.35119,93207.006704,0.0,0.0,0.0,0.0,2.9103830456733704e-11,-11090.448267,-313418.017667,0.0,0.0,0.0,0.0,-313418.017667,0.0,1448198.833216,0.0,0.0,493768.6527989998,1941967.486015,0.0,1617459.020081,4301781.670391,2684322.65031,-11090.448267,-313418.017667,-324508.465934,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-12-31,CXB.TO,CAD,,2016-12-31,2016-12-31,2016,Q4,-24964.624434,446.136863,0.0,-7836.116203,170850.302376,0.0,0.0,0.0,0.0,-9142.951187000013,129352.747415,-3008357.884753,0.0,0.0,0.0,2645649.508513,-362708.37624,0.0,-47377.843452,0.0,0.0,-20760.765262999994,-68138.608715,0.0,-315832.84767299984,2663312.997545,2979145.845218,129352.747415,-3008357.884753,-2879005.137338,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-09-30,CXB.TO,CAD,,2016-09-30,2016-09-30,2016,Q3,-120204.601635,471.730885,0.0,22393.703933,-149029.511397,0.0,0.0,0.0,0.0,125637.67080900002,-120731.007405,779801.19594,0.0,0.0,0.0,-1321133.9073680001,-541332.711428,0.0,-35167.116592,0.0,0.0,950751.093363,915583.976771,0.0,242877.70071099978,2979145.845218,2736268.144507,-120731.007405,0.0,659070.188535,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-06-30,CXB.TO,CAD,,2016-06-30,2016-06-30,2016,Q2,-156013.387129,401.691176,0.0,46955.292473,-18728.094115,0.0,0.0,0.0,0.0,2984.676236000014,-124399.821359,-1177436.806314,0.0,0.0,0.0,1464938.1414329999,287501.335119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370153.8491080003,2736268.144507,366114.295399,-124399.821359,-1177436.806314,-1301836.627673,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2016-03-31,CXB.TO,CAD,,2016-03-31,2016-03-31,2016,Q1,-281881.914271,399.063203,0.0,48079.412037,74405.257157,0.0,0.0,0.0,0.0,-3912.822409,-162911.004283,-139951.003051,0.0,0.0,0.0,3912.822409000015,-136038.180642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-298949.184925,366114.295399,665063.480324,-162911.004283,-139951.003051,-302862.007334,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2015-12-31,CXB.TO,CAD,,2015-12-31,2015-12-31,2015,Q4,-112395.629364,453.521826,0.0,46101.186134,160265.739654,0.0,0.0,0.0,0.0,-38064.55708500001,56360.261165,-2005366.787679,0.0,0.0,0.0,1874714.7720340001,-130652.015645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141036.57576600008,622097.874886,763134.450652,56360.261165,-2005366.787679,-1949006.526514,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2015-09-30,CXB.TO,CAD,,2015-09-30,2015-09-30,2015,Q3,-192216.014898,402.527407,0.0,90491.449522,-176109.884021,0.0,0.0,0.0,0.0,75314.761371,-202117.160619,-895221.967007,0.0,0.0,0.0,368193.926645,-527028.040362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-896225.4191630001,763134.450652,1659359.869815,-202117.160619,-574302.132317,-776419.292936,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2015-06-30,CXB.TO,CAD,,2015-06-30,2015-06-30,2015,Q2,-193688.925409,669.414222,0.0,100847.31829,617.316859,0.0,0.0,0.0,0.0,-6963.208490999998,-98518.084529,618541.320729,0.0,0.0,0.0,-320637.874504,297903.446225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245701.564089,1659359.869815,1413658.305726,-98518.084529,0.0,199103.401509,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=CALIBRE MINING CORP&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
